status.success,status.httpstatuscode,statistics.pagetitle,statistics.pageurl,statistics.time,statistics.creditsremaining,statistics.allitemcount,statistics.totalelements,statistics.waveurl,categories.error.description,categories.error.count,categories.contrast.description,categories.contrast.count,categories.alert.description,categories.alert.count,categories.feature.description,categories.feature.count,categories.structure.description,categories.structure.count,categories.aria.description,categories.aria.count,status.error
TRUE,200,Northern Marianas College,marianas.edu,8.33,510,189,1583,http://wave.webaim.org/report?url=www.marianas.edu/,Errors,2,Contrast Errors,0,Alerts,15,Features,26,Structural Elements,68,ARIA,78,
TRUE,200,Bell Mar Beauty College,bellmar.edu,2.72,509,95,400,http://wave.webaim.org/report?url=www.bellmar.edu/,Errors,7,Contrast Errors,25,Alerts,11,Features,8,Structural Elements,22,ARIA,22,
TRUE,200,Cecil College — Own Your Future,cecil.edu,3.23,508,200,957,http://wave.webaim.org/report?url=www.cecil.edu/,Errors,0,Contrast Errors,0,Alerts,17,Features,36,Structural Elements,80,ARIA,67,
TRUE,200,Home - Shear Ego International School,shearegoschool.com,3.94,507,184,1078,http://wave.webaim.org/report?url=www.shearegoschool.com/,Errors,66,Contrast Errors,5,Alerts,24,Features,17,Structural Elements,31,ARIA,41,
TRUE,200,Premier Cosmetology & Beauty School in Bloomington | Hairmasters,hair-masters.com,2.62,506,34,270,http://wave.webaim.org/report?url=www.hair-masters.com/,Errors,9,Contrast Errors,4,Alerts,2,Features,0,Structural Elements,19,ARIA,0,
TRUE,200,New York School of Interior Design,nysid.edu,5.83,505,170,1303,http://wave.webaim.org/report?url=www.nysid.edu/,Errors,8,Contrast Errors,19,Alerts,38,Features,32,Structural Elements,25,ARIA,48,
TRUE,200,Kingsborough Community College,kbcc.cuny.edu,5.22,504,282,1605,http://wave.webaim.org/report?url=www.kbcc.cuny.edu/,Errors,2,Contrast Errors,0,Alerts,36,Features,35,Structural Elements,67,ARIA,142,
TRUE,200,"Halifax Community College | Weldon, NC 27890",halifaxcc.edu,6.03,503,117,843,http://wave.webaim.org/report?url=www.halifaxcc.edu/,Errors,0,Contrast Errors,1,Alerts,19,Features,15,Structural Elements,30,ARIA,52,
TRUE,200,"PITC institute | Courses and Programs For Practical Nurse Near Me In Philadelphia, leading school | pitc.edu",pitc.edu/index.html,6.1,502,236,763,http://wave.webaim.org/report?url=pitc.edu/index.html,Errors,10,Contrast Errors,9,Alerts,37,Features,49,Structural Elements,38,ARIA,93,
TRUE,200,Tint school of makeup & cosmetology – A FORWARD THINKING SPECIALTY HAIR AND MAKEUP BEAUTY SCHOOL,tintdallasmakeupcosmetologyschool.com,9.46,501,229,1456,http://wave.webaim.org/report?url=www.tintdallasmakeupcosmetologyschool.com/,Errors,13,Contrast Errors,41,Alerts,11,Features,23,Structural Elements,35,ARIA,106,
TRUE,200,Indiana Wellness College - Massage And Esthetics College in Indiana,indianawellnesscollege.edu,5.43,500,116,742,http://wave.webaim.org/report?url=https://www.indianawellnesscollege.edu/,Errors,7,Contrast Errors,24,Alerts,17,Features,21,Structural Elements,15,ARIA,32,
TRUE,200,Beauty Schools in Texas & New Mexico,vogue.edu,4.22,499,179,760,http://wave.webaim.org/report?url=vogue.edu/,Errors,7,Contrast Errors,5,Alerts,21,Features,21,Structural Elements,37,ARIA,88,
TRUE,200,CCCC - Central Carolina Community College,cccc.edu,2.14,498,74,489,http://wave.webaim.org/report?url=www.cccc.edu/,Errors,0,Contrast Errors,0,Alerts,16,Features,12,Structural Elements,41,ARIA,5,
TRUE,200,"Cosmetology & Beauty School Knoxville, TN | Paul Mitchell",knoxville.paulmitchell.edu,2.51,497,85,493,http://wave.webaim.org/report?url=knoxville.paulmitchell.edu/,Errors,0,Contrast Errors,3,Alerts,21,Features,16,Structural Elements,27,ARIA,18,
TRUE,200,George T. Baker Aviation TC | Reaching New Heights,bakeraviationtechcollege.com,4.12,496,120,589,http://wave.webaim.org/report?url=https://www.bakeraviationtechcollege.com/,Errors,2,Contrast Errors,5,Alerts,50,Features,16,Structural Elements,33,ARIA,14,
TRUE,200,Warren Wilson College - Home - Warren Wilson College,warren-wilson.edu,3.42,495,66,547,http://wave.webaim.org/report?url=https://www.warren-wilson.edu/,Errors,0,Contrast Errors,18,Alerts,4,Features,13,Structural Elements,17,ARIA,14,
TRUE,200,Shore Beauty School | NJ Cosmetology Classes & More,shorebeautyschool.edu,8.63,494,292,1326,http://wave.webaim.org/report?url=https://www.shorebeautyschool.edu/,Errors,13,Contrast Errors,23,Alerts,50,Features,36,Structural Elements,56,ARIA,114,
TRUE,200,Yeshiva Shaar Hatorah - Grodno,shaarhatorah.edu,2.02,493,3,7,http://wave.webaim.org/report?url=shaarhatorah.edu/,Errors,1,Contrast Errors,0,Alerts,2,Features,0,Structural Elements,0,ARIA,0,
TRUE,200,Heritage Valley Health System - Uniquely Connected. For Life.,heritagevalley.org,3.62,492,286,1407,http://wave.webaim.org/report?url=www.heritagevalley.org/,Errors,1,Contrast Errors,13,Alerts,14,Features,41,Structural Elements,119,ARIA,98,
TRUE,200,University of Oregon,uoregon.edu,3.45,491,162,846,http://wave.webaim.org/report?url=https://www.uoregon.edu/,Errors,4,Contrast Errors,0,Alerts,12,Features,19,Structural Elements,39,ARIA,88,
TRUE,200,Montessori Casa International,mcidenver.edu,2.02,490,14,29,http://wave.webaim.org/report?url=www.mcidenver.edu/,Errors,5,Contrast Errors,3,Alerts,3,Features,3,Structural Elements,0,ARIA,0,
TRUE,200,MLEC & TC | Being Prepared Can Change Your Life!,miamilakes.edu,5.05,489,114,716,http://wave.webaim.org/report?url=miamilakes.edu/,Errors,6,Contrast Errors,7,Alerts,49,Features,10,Structural Elements,34,ARIA,8,
TRUE,200,LSU Shreveport,lsus.edu,3.22,488,244,797,http://wave.webaim.org/report?url=www.lsus.edu/,Errors,20,Contrast Errors,35,Alerts,3,Features,35,Structural Elements,28,ARIA,123,
TRUE,200,"Mercer County Community College - MCCC - West Windsor, NJ",mccc.edu,4.72,487,249,1144,http://wave.webaim.org/report?url=www.mccc.edu/,Errors,16,Contrast Errors,30,Alerts,39,Features,17,Structural Elements,55,ARIA,92,
TRUE,200,"Enter with hope, Leave with achievement - Schreiner University",schreiner.edu,3.82,486,195,1117,http://wave.webaim.org/report?url=www.schreiner.edu/,Errors,6,Contrast Errors,20,Alerts,41,Features,20,Structural Elements,52,ARIA,56,
TRUE,200,"Beauty Career Training in Shreveport, LA - Pat Goins Beauty School",patgoins.edu,2.82,485,130,609,http://wave.webaim.org/report?url=www.patgoins.edu/,Errors,0,Contrast Errors,10,Alerts,24,Features,26,Structural Elements,47,ARIA,23,
TRUE,200,State Fair Community College | Learn more. Do more.,sfccmo.edu,4.65,484,502,1105,http://wave.webaim.org/report?url=https://www.sfccmo.edu/,Errors,41,Contrast Errors,0,Alerts,100,Features,59,Structural Elements,60,ARIA,242,
TRUE,200,A Leading University in Connecticut | University of Bridgeport,bridgeport.edu,3.52,483,188,871,http://wave.webaim.org/report?url=www.bridgeport.edu/,Errors,8,Contrast Errors,4,Alerts,27,Features,36,Structural Elements,56,ARIA,57,
TRUE,200,Marshall University | Join the Marshall family,marshall.edu,4.04,482,249,5560,http://wave.webaim.org/report?url=https://www.marshall.edu/,Errors,4,Contrast Errors,14,Alerts,166,Features,14,Structural Elements,15,ARIA,36,
TRUE,200,Green River College,greenriver.edu,3.32,481,185,943,http://wave.webaim.org/report?url=www.greenriver.edu/,Errors,0,Contrast Errors,6,Alerts,32,Features,16,Structural Elements,64,ARIA,67,
TRUE,200,King's College | Transformation. Community. Holy Cross.,kings.edu,3.52,480,85,425,http://wave.webaim.org/report?url=www.kings.edu/,Errors,2,Contrast Errors,27,Alerts,7,Features,21,Structural Elements,23,ARIA,5,
TRUE,200,Yeshivas Be'er Yitzchok of Elizabeth,yeshivasbeeryitzchok.org,10.53,479,82,632,http://wave.webaim.org/report?url=https://yeshivasbeeryitzchok.org/,Errors,4,Contrast Errors,16,Alerts,8,Features,8,Structural Elements,30,ARIA,16,
TRUE,200,P&A Scholars Beauty School,pandascholars.com,2.22,478,279,511,http://wave.webaim.org/report?url=www.pandascholars.com/,Errors,6,Contrast Errors,3,Alerts,7,Features,6,Structural Elements,27,ARIA,230,
TRUE,200,"WVU Potomac State College located in Keyser, WV | WVU Potomac State College | Keyser Campus | West Virginia University",potomacstatecollege.edu,3.52,477,108,467,http://wave.webaim.org/report?url=www.potomacstatecollege.edu/,Errors,1,Contrast Errors,1,Alerts,11,Features,11,Structural Elements,26,ARIA,58,
TRUE,200,Otero College - Degree Programs and Certificates,ojc.edu,5.93,476,186,717,http://wave.webaim.org/report?url=www.ojc.edu/,Errors,8,Contrast Errors,0,Alerts,19,Features,25,Structural Elements,43,ARIA,91,
TRUE,200,Evangel University: A Private Christian University in Missouri,evangel.edu,4.32,475,328,682,http://wave.webaim.org/report?url=www.evangel.edu/,Errors,0,Contrast Errors,1,Alerts,16,Features,23,Structural Elements,37,ARIA,251,
TRUE,200,"Liberal Arts College | Appleton, WI",lawrence.edu,2.82,474,219,1097,http://wave.webaim.org/report?url=www.lawrence.edu/,Errors,0,Contrast Errors,10,Alerts,20,Features,31,Structural Elements,74,ARIA,84,
TRUE,200,West Texas A&M University | WTAMU,wtamu.edu,3.52,473,186,963,http://wave.webaim.org/report?url=https://www.wtamu.edu/,Errors,0,Contrast Errors,0,Alerts,23,Features,32,Structural Elements,33,ARIA,98,
TRUE,200,"Panache Academy of Beauty / Cosmetology, Barbering, Aesthetics, Manicurist | lake delton,cosmetology, aesthetician , nail tech , manicurist, barber, barbering, manager course, degree, major , aesthetics, skin care, hair",panacheacademyofbeauty.com,3.73,472,120,386,http://wave.webaim.org/report?url=panacheacademyofbeauty.com/,Errors,3,Contrast Errors,40,Alerts,13,Features,10,Structural Elements,54,ARIA,0,
TRUE,200,Become an Acupuncturist at a Top TCM and Acupuncture School,acchs.edu,7.63,471,329,1259,http://wave.webaim.org/report?url=www.acchs.edu/,Errors,16,Contrast Errors,47,Alerts,28,Features,53,Structural Elements,52,ARIA,133,
TRUE,200,Northern Virginia School of Massage Therapy,nvschoolofmassage.com,3.72,470,97,651,http://wave.webaim.org/report?url=www.nvschoolofmassage.com/,Errors,5,Contrast Errors,5,Alerts,40,Features,13,Structural Elements,31,ARIA,3,
TRUE,200,MD Anderson Cancer Center: Cancer Treatment & Cancer Research Hospital | MD Anderson Cancer Center,mdanderson.org,4.74,469,367,1380,http://wave.webaim.org/report?url=www.mdanderson.org/,Errors,5,Contrast Errors,4,Alerts,10,Features,24,Structural Elements,92,ARIA,232,
TRUE,200,Stillman College | Spring 2021-2022 Application is now Open | Apply Now!,stillman.edu,16.08,468,411,1674,http://wave.webaim.org/report?url=https://stillman.edu/,Errors,9,Contrast Errors,37,Alerts,46,Features,57,Structural Elements,73,ARIA,189,
TRUE,200,"Welcome to North Greenville University | Tigerville, South Carolina",ngu.edu,7.85,467,421,1346,http://wave.webaim.org/report?url=www.ngu.edu/,Errors,0,Contrast Errors,2,Alerts,56,Features,78,Structural Elements,110,ARIA,175,
TRUE,200,"Kent State University at Geauga: Affordable College Near Chardon, Ohio",kent.edu/geauga,7.94,466,317,1157,http://wave.webaim.org/report?url=www.kent.edu/geauga,Errors,7,Contrast Errors,2,Alerts,34,Features,21,Structural Elements,54,ARIA,199,
TRUE,200,Bridgerland Technical College - Get Your Tech On,btech.edu,8.05,465,329,1593,http://wave.webaim.org/report?url=www.btech.edu/,Errors,6,Contrast Errors,71,Alerts,32,Features,11,Structural Elements,114,ARIA,95,
TRUE,200,Carthage College,carthage.edu,6.03,464,326,1063,http://wave.webaim.org/report?url=www.carthage.edu/,Errors,1,Contrast Errors,4,Alerts,14,Features,23,Structural Elements,68,ARIA,216,
TRUE,200,Cosmetology & Beauty School Sterling Heights | Paul Mitchell,paulmitchell.edu/sterlingheights,2.72,463,82,446,http://wave.webaim.org/report?url=paulmitchell.edu/sterlingheights,Errors,0,Contrast Errors,3,Alerts,19,Features,16,Structural Elements,26,ARIA,18,
TRUE,200,College Campus Locations | Strayer University,strayer.edu/campus-locations/north-carolina/research-triangle-park,7.03,462,1181,2786,http://wave.webaim.org/report?url=www.strayer.edu/campus-locations/north-carolina/research-triangle-park,Errors,5,Contrast Errors,1,Alerts,39,Features,190,Structural Elements,123,ARIA,823,
TRUE,200,"Healthcare school | Miami, FL - More Tech Institute",moretechinstitute.edu,6.03,461,193,1447,http://wave.webaim.org/report?url=moretechinstitute.edu/,Errors,14,Contrast Errors,51,Alerts,10,Features,17,Structural Elements,48,ARIA,53,
TRUE,200,Home,thenicc.edu,3.03,460,176,747,http://wave.webaim.org/report?url=www.thenicc.edu/,Errors,0,Contrast Errors,0,Alerts,16,Features,12,Structural Elements,63,ARIA,85,
TRUE,200,,instituteofcos.com,15.86,459,51,358,http://wave.webaim.org/report?url=instituteofcos.com/,Errors,7,Contrast Errors,6,Alerts,13,Features,3,Structural Elements,13,ARIA,9,
TRUE,200,Hastings College,hastings.edu,4.63,458,220,1323,http://wave.webaim.org/report?url=www.hastings.edu/,Errors,4,Contrast Errors,14,Alerts,38,Features,15,Structural Elements,65,ARIA,84,
TRUE,200,A Standard of Excellence for Private Colleges in North Carolina | Among the Best North Carolina Colleges | Belmont Abbey College,belmontabbeycollege.edu,12.24,457,1265,3671,http://wave.webaim.org/report?url=www.belmontabbeycollege.edu/,Errors,37,Contrast Errors,76,Alerts,113,Features,152,Structural Elements,239,ARIA,648,
TRUE,200,"Bais Medrosh Elyon – Monsey, New York",baismedroshelyon.com,3.33,456,37,159,http://wave.webaim.org/report?url=baismedroshelyon.com/,Errors,2,Contrast Errors,10,Alerts,5,Features,1,Structural Elements,18,ARIA,1,
TRUE,200,"The Official Website of Citrus College, Glendora, California",citruscollege.edu,5.33,455,221,871,http://wave.webaim.org/report?url=https://www.citruscollege.edu/,Errors,2,Contrast Errors,7,Alerts,17,Features,29,Structural Elements,38,ARIA,128,
TRUE,200,Salus University - Home,salus.edu,3.42,454,285,896,http://wave.webaim.org/report?url=https://www.salus.edu/,Errors,6,Contrast Errors,19,Alerts,17,Features,30,Structural Elements,51,ARIA,162,
TRUE,200,Calvin Prison Initiative | Calvin University,calvin.edu/prison-initiative/index.html,3.42,453,115,585,http://wave.webaim.org/report?url=https://calvin.edu/prison-initiative/index.html,Errors,11,Contrast Errors,7,Alerts,14,Features,18,Structural Elements,40,ARIA,25,
TRUE,200,Culinary Institute of Virginia Cooking and Culinary School | ECPI University,ecpi.edu/college-of-culinary-arts,15.04,452,260,1227,http://wave.webaim.org/report?url=www.ecpi.edu/college-of-culinary-arts,Errors,8,Contrast Errors,24,Alerts,9,Features,56,Structural Elements,73,ARIA,90,
TRUE,200,Virginia University of Lynchburg,vul.edu,27.86,451,134,470,http://wave.webaim.org/report?url=www.vul.edu/,Errors,16,Contrast Errors,59,Alerts,19,Features,2,Structural Elements,32,ARIA,6,
TRUE,200,Homepage - Los Angeles Pacific College,lapacific.edu,10.65,450,284,1164,http://wave.webaim.org/report?url=www.lapacific.edu/,Errors,13,Contrast Errors,8,Alerts,28,Features,37,Structural Elements,30,ARIA,168,
TRUE,200,Cornell College - This. Is our block - Study One Course At A Time,cornellcollege.edu,3.62,449,109,382,http://wave.webaim.org/report?url=www.cornellcollege.edu/,Errors,3,Contrast Errors,6,Alerts,20,Features,18,Structural Elements,41,ARIA,21,
TRUE,200,Dalton Institute Home Page,daltoninstitute.com,3.63,448,95,423,http://wave.webaim.org/report?url=www.daltoninstitute.com/,Errors,3,Contrast Errors,36,Alerts,20,Features,12,Structural Elements,16,ARIA,8,
TRUE,200,Cal Maritime Home,csum.edu,5.03,447,642,2564,http://wave.webaim.org/report?url=https://www.csum.edu/,Errors,1,Contrast Errors,1,Alerts,30,Features,130,Structural Elements,358,ARIA,122,
TRUE,200,Home | Saint Michael's College,smcvt.edu,5.13,446,354,796,http://wave.webaim.org/report?url=www.smcvt.edu/,Errors,14,Contrast Errors,13,Alerts,125,Features,48,Structural Elements,58,ARIA,96,
TRUE,200,School of Missionary Aviation | SMAT,smat.edu,5.92,445,84,504,http://wave.webaim.org/report?url=www.smat.edu/,Errors,2,Contrast Errors,2,Alerts,16,Features,11,Structural Elements,31,ARIA,22,
TRUE,200,"Avenue Five Institute: Beauty & Massage School in Austin, TX",avenuefive.edu,5.52,444,188,791,http://wave.webaim.org/report?url=www.avenuefive.edu/,Errors,7,Contrast Errors,25,Alerts,51,Features,37,Structural Elements,64,ARIA,4,
TRUE,200,"Harding School of Theology - Deeper Faith, Higher Standards",hst.edu,6.33,443,130,573,http://wave.webaim.org/report?url=hst.edu/,Errors,0,Contrast Errors,30,Alerts,16,Features,19,Structural Elements,27,ARIA,38,
TRUE,200,Cañada College,canadacollege.edu,5.42,442,129,726,http://wave.webaim.org/report?url=canadacollege.edu/,Errors,0,Contrast Errors,2,Alerts,19,Features,15,Structural Elements,42,ARIA,51,
TRUE,200,Seminole State College of Florida Home Page - Seminole State College,seminolestate.edu,4.32,441,301,1088,http://wave.webaim.org/report?url=https://www.seminolestate.edu/,Errors,8,Contrast Errors,4,Alerts,29,Features,50,Structural Elements,45,ARIA,165,
TRUE,200,Seminary Bnos Chaim,seminarybnoschaim.com,2.02,440,34,122,http://wave.webaim.org/report?url=www.seminarybnoschaim.com/,Errors,1,Contrast Errors,8,Alerts,2,Features,6,Structural Elements,16,ARIA,1,
TRUE,200,Home | Universidad Ana G. Méndez,uagm.edu,2.92,439,521,1814,http://wave.webaim.org/report?url=uagm.edu/,Errors,13,Contrast Errors,1,Alerts,38,Features,49,Structural Elements,168,ARIA,252,
TRUE,200,Coffeyville Community College: Home Page | Coffeyville Community College,coffeyville.edu,3.72,438,229,1159,http://wave.webaim.org/report?url=www.coffeyville.edu/,Errors,1,Contrast Errors,4,Alerts,36,Features,28,Structural Elements,61,ARIA,99,
TRUE,200,Utah Nursing School & Physical Therapist Assistant Training | Provo College,provocollege.edu,2.92,437,315,1335,http://wave.webaim.org/report?url=www.provocollege.edu/,Errors,4,Contrast Errors,30,Alerts,61,Features,34,Structural Elements,59,ARIA,127,
TRUE,200,Eastern Michigan University,emich.edu,3.92,436,110,493,http://wave.webaim.org/report?url=www.emich.edu/,Errors,2,Contrast Errors,0,Alerts,15,Features,23,Structural Elements,36,ARIA,34,
TRUE,200,Plaza College - Plaza College,plazacollege.edu,5.82,435,223,881,http://wave.webaim.org/report?url=www.plazacollege.edu/,Errors,3,Contrast Errors,35,Alerts,7,Features,27,Structural Elements,67,ARIA,84,
TRUE,200,Choose Your Path - Douglas Education Center,dec.edu,6.73,434,152,1387,http://wave.webaim.org/report?url=www.dec.edu/,Errors,29,Contrast Errors,20,Alerts,25,Features,21,Structural Elements,51,ARIA,6,
TRUE,200,"Ozark Christian College - Joplin, Missouri - Bible Education",occ.edu,4.22,433,97,629,http://wave.webaim.org/report?url=www.occ.edu/,Errors,10,Contrast Errors,8,Alerts,18,Features,26,Structural Elements,26,ARIA,9,
TRUE,200,Beauty School | Universal College of Beauty Los Angeles CA,universalcollegeofbeauty.com,7.83,432,278,2997,http://wave.webaim.org/report?url=www.universalcollegeofbeauty.com/,Errors,29,Contrast Errors,1,Alerts,91,Features,12,Structural Elements,64,ARIA,81,
